"filename", "language", "TypeScript", "JSON", "Ignore", "YAML", "Markdown", "XML", "TOML", "HTML", "PostCSS", "JSON with Comments", "JavaScript", "Diff", "Svelte", "comment", "blank", "total"
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/core/test-ky.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/models.ts", "TypeScript", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 26, 222
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/sandbox-command.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 113
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/sandbox-deploy.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 42
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/sandbox-file.ts", "TypeScript", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 42, 406
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/sandbox-session.ts", "TypeScript", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 30, 260
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/skills/base-apis.ts", "TypeScript", 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 262
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/skills/index.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 96
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/suggestions-generation.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 67
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/task-decomposer.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 69
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/taskboard/base-apis.ts", "TypeScript", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 242
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/taskboard/index.ts", "TypeScript", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 29, 243
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/title-generation.ts", "TypeScript", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 151
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/utils.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 22
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/api/webserve-deploy.ts", "TypeScript", 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 304
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/app-info.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 18
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/favicon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-3D-Modeling.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Academic-Paper-Search.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Answer-Machine.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Avatar-Generator.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Avatar-Production.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Card-Generation.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Change-Clothes.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Copywriting-Assistant.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Deeply-Translation.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Document-Editor.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Drawing-Board.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Drawing-Prompt-Word-Expert.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-E-commerce-Copywriting-Assistant.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-E-commerce-Scene-Image-Generation.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Excel.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Facts-Proof.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Financial-Information-Assistant.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Image-Creative-Station.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Image-Toolbox.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Lora-Creation-Station.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Model-Judge.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Music-Maker.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Novel-Writing.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Old-Photo-Restoration.svg", "XML", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-PPT-Production.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Paper-Writing.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Patent-Search.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Photo-Translation.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Podcast-Production.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Portrait-Studio.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Prompt-Expert.svg", "XML", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Red-Envelope-Cover-Generation.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Research-Master.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Resume-Creation.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-SVG-Production.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Search-Master-3.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Speech-Arena.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Speech-Call.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Speech-Generator.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Talking-Photo.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Translate-Master.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Video-Creation-Station.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Video-Generator.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Video-Summary.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Video-Translation.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Webpage-Generator-2.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Webpage-Generator.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/AI-Webpage-Summary.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Code-Arena.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/ComfyUI-Toolbox.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Deploy-Web-Pages-By-Oneclick.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Drawing-Robot.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/File-Upload.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/ID-Photo-Production.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Image-Arena.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Model-Arena.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/PDF-Comprehensive-Toolbox.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Video-Arena.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/ai-application/Web-Data-Extraction-Tool.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/code-agent/not-support.svg", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/code-agent/sessionDeleted.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/code-agent/unDeployed.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/mcp/empty-mcp-list.svg", "XML", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/social-medias/discord.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/social-medias/github.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/icons/social-medias/twitter.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/assets/send-message.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/button-with-tooltip/button-with-tooltip.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 6, 62
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/button-with-tooltip/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/changelog/changelog-item.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 10, 97
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/changelog/changelog-list.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 7, 75
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/changelog/changelog-sheet.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 7, 61
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/changelog/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/chat/chat-minimap.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 474, 9, 102, 585
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/chat/index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/copy-button/copy-button.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 7, 55
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/copy-button/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/editor/codemirror-editor.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 566, 0, 93, 659
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/emoji-picker/emoji-picker.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 15, 102
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/icon-picker/icon-picker.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 8, 89
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/icon-picker/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/label-with-tips/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/label-with-tips/label-with-tips.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 6, 48
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/ldrs-loader/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/ldrs-loader/ldrs-loader.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 5, 60
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/login-banner/index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/login-banner/login-banner.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 1, 10, 76
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/code-agent/block-loading.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 4, 22
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/code-agent/todo-list-renderer.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 7, 48
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/code-agent/write-tool-renderer.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 1, 4, 34
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/code-block.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 516, 0, 52, 568
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/download-utils.ts", "TypeScript", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 162
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/highlighter.ts", "TypeScript", 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 330
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/markdown-it-texmath.d.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/markdown-renderer.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 632, 1, 74, 707
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/markdown/static-code-block.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 2, 16, 169
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/mcp-import-modal/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/mcp-import-modal/mcp-import-modal.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 26, 152
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/mcp-server-form/mcp-server-form.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 16, 53, 551
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/mcp-server-selector/index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/mcp-server-selector/mcp-server-selector.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 11, 120
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-dialog/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-dialog/model-dialog.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 6, 29, 361
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-icon/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-icon/model-icon.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 10, 226
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-list/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-list/model-list-item.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 9, 17, 367
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-list/model-list.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 3, 10, 104
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-select/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/model-select/model-select.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 544, 5, 68, 617
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/overlay/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/overlay/overlay.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 16, 130
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/prompt-editor/clear-editor-btn.svelte", "Svelte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 10, 55
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/prompt-editor/index.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 29
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/prompt-editor/nodes/custom-text-node.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"/home/ai/code/buss/302-AI-Studio-SV/src/lib/components/buss/prompt-editor/nodes/variable-value-node.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 129
